Role / Job Title,City,State / Province,Country,Industry,CONFIRM_TIME,LAST_CHANGED
CEO,Palo Alto,CA,USA,"Data & Analytics, AI & Machine Learning, Government & Public Sector",2025-07-26 9:10:02,2025-09-06 10:23:33
CEO,Honolulu,HI,USA,Manufacturing & Industrial,2025-07-26 11:25:04,2025-08-09 14:53:41
CEO,"Casablanca, Morocco",,,Software & Technology,2025-07-29 4:32:59,2025-08-09 14:54:09
CEO,Mililani,HI,USA,"Media & Communications, Government & Public Sector, Software & Technology",2025-08-10 11:06:57,2025-08-26 16:35:17
CEO,Honolulu,HI,USA,"Cybersecurity, Aerospace & Defense, Energy & Power",2025-08-11 10:16:26,2025-08-11 10:16:26
CEO,Kihei,HI,USA,Software & Technology,2025-08-11 12:47:34,2025-08-11 12:47:34
CEO,Honolulu,HI,USA,Gaming & Entertainment,2025-08-11 13:41:03,2025-08-11 13:41:04
CEO,Kailua,HI,USA,Consulting & Professional Services,2025-08-12 6:31:30,2025-08-12 6:31:30
CEO,Honolulu,,,"Fintech & Financial Services, SaaS & Cloud, Software & Technology",2025-08-12 11:28:18,2025-08-12 11:28:19
CEO,Honolulu,HI,USA,"Aerospace & Defense, Consulting & Professional Services",2025-08-12 16:05:35,2025-08-12 16:05:36
CEO,Waimānalo,HI,USA,"AI & Machine Learning, SaaS & Cloud",2025-08-14 6:24:23,2025-08-14 6:24:24
CEO,North Hollywood,CA,USA,Gaming & Entertainment,2025-08-14 18:15:44,2025-08-24 11:14:36
CEO,Seoul,South Korea,South Korea,Software & Technology,2025-08-15 12:40:40,2025-09-07 19:47:43
CEO,Pleasanton,CA,USA,"Software & Technology, AI & Machine Learning",2025-08-16 7:30:46,2025-08-16 7:30:46
CEO,Honolulu,HI,USA,Software & Technology,2025-08-16 16:06:49,2025-08-16 16:06:49
CEO,Honolulu,HI,USA,Marketing & AdTech,2025-08-18 14:06:49,2025-08-18 14:06:49
CEO,Honolulu,HI,USA,"Travel & Hospitality, Marketing & AdTech, Climate Tech & Sustainability",2025-08-19 0:49:28,2025-08-19 0:49:28
CEO,Mililani,HI,USA,Cybersecurity,2025-08-21 12:11:57,2025-08-21 12:11:57
Ceo,To learn,,,eCommerce & Retail,2025-08-21 15:24:12,2025-08-21 15:24:12
ceo,kamuela,,,Software & Technology,2025-08-22 23:16:03,2025-08-22 23:16:03
CEO,Banning,California,USA,"AI & Machine Learning, Marketing & AdTech",2025-08-23 3:56:08,2025-08-23 3:56:08
ceo,HONOLULU,,,Telecommunications,2025-08-23 14:29:41,2025-08-23 14:29:41
CEO,Campbell,CA,USA,"Manufacturing & Industrial, Aerospace & Defense, Energy & Power",2025-08-24 17:25:06,2025-08-24 17:25:06
CEO,Mililani,HI,USA,"Consulting & Professional Services, Software & Technology",2025-08-25 9:13:09,2025-08-25 9:13:09
CEO,Palo Alto,CA,USA,"Transportation & Logistics, AI & Machine Learning",2025-08-25 14:02:21,2025-08-25 14:02:21
CEO,Toronto,ON,Canada,Fintech & Financial Services,2025-08-26 9:56:39,2025-08-26 9:56:39
CEO,Waimanalo Beach,HI,USA,AgTech & Food,2025-08-26 15:24:22,2025-08-26 15:24:22
CEO,Wailea,,,Travel & Hospitality,2025-08-26 16:34:32,2025-08-26 16:34:32
CEO,Haiku-Pauwela,HI,USA,"Manufacturing & Industrial, Aerospace & Defense, Ocean & Marine Tech",2025-08-26 18:18:10,2025-08-26 18:18:10
CEO,Honolulu,HI,USA,"Media & Communications, Software & Technology",2025-08-27 13:00:29,2025-08-27 13:00:29
CEO,Palo Alto,CA,USA,"Investment & Venture Capital, Climate Tech & Sustainability, Consulting & Professional Services",2025-08-28 10:35:21,2025-08-28 10:35:22
CEO,Honolulu,HI,USA,AI & Machine Learning,2025-08-29 10:56:58,2025-08-29 10:56:58
CEO,Kailua,HI,USA,AR/VR & Metaverse,2025-08-29 13:16:23,2025-08-29 13:16:23
CEO,Honolulu,HI,USA,"Marketing & AdTech, Travel & Hospitality",2025-08-29 13:32:39,2025-08-29 13:32:39
CEO,Honolulu,HI,USA,Non-Profit & Social Impact,2025-08-30 14:28:38,2025-08-30 14:28:38
CEO,Honolulu,HI,USA,"AI & Machine Learning, Healthcare & Biotech, Education & EdTech",2025-08-31 10:33:45,2025-08-31 10:33:46
CEO,Honolulu,,,Climate Tech & Sustainability,2025-08-31 20:35:08,2025-08-31 20:35:08
CEO,Hilo,HI,USA,Consulting & Professional Services,2025-09-01 0:58:36,2025-09-01 0:58:37
CEO,Honolulu,HI,USA,"Manufacturing & Industrial, Consulting & Professional Services, AEC (Architecture, Eng & Construction)",2025-09-01 9:22:32,2025-09-01 9:22:32
CEO,Honolulu,HI,USA,AgTech & Food,2025-09-01 9:47:58,2025-09-02 13:04:34
CEO,Honolulu,HI,USA,"AI & Machine Learning, Aerospace & Defense",2025-09-01 23:30:09,2025-09-01 23:30:09
CEO,Honolulu,HI,USA,Fintech & Financial Services,2025-09-02 2:14:36,2025-09-02 13:16:10
CEO,Waianae,HI,USA,Marketing & AdTech,2025-09-02 21:38:52,2025-09-02 21:38:52
Ceo,Haiku-Pauwela,HI,USA,Travel & Hospitality,2025-09-03 13:10:16,2025-09-03 13:10:16
CEO,Honolulu,HI,USA,"Healthcare & Biotech, AI & Machine Learning",2025-09-03 22:07:22,2025-09-03 22:07:23
CEO,Honolulu,HI,USA,AI & Machine Learning,2025-09-04 5:02:18,2025-09-04 5:02:18
CEO,Honolulu,HI,USA,"Real Estate & PropTech, Gaming & Entertainment",2025-09-05 15:06:45,2025-09-05 15:06:45
CEO,Wahiawa,HI,USA,"Media & Communications, Marketing & AdTech, Travel & Hospitality",2025-09-05 15:06:49,2025-09-05 15:06:49
CEO,Asheville,NC,USA,"AR/VR & Metaverse, Media & Communications",2025-09-05 17:11:29,2025-09-08 22:04:42
CEO,Kapolei,HI,USA,"Consulting & Professional Services, AI & Machine Learning, Media & Communications",2025-09-06 16:51:03,2025-09-06 16:51:03
CEO,Honolulu,HI,USA,"AI & Machine Learning, Consulting & Professional Services",2025-09-07 0:33:12,2025-09-07 0:33:12
Ceo,Honolulu,HI,USA,Gaming & Entertainment,2025-09-07 17:31:41,2025-09-07 17:31:41
CEO,Honolulu,HI,USA,"Gaming & Entertainment, Consulting & Professional Services, Healthcare & Biotech",2025-09-07 21:19:02,2025-09-07 21:19:03
CEO,Honolulu,HI,USA,"Gaming & Entertainment, Healthcare & Biotech, Consulting & Professional Services",2025-09-07 21:19:52,2025-09-07 21:19:52
CEO,Honolulu,,,Non-Profit & Social Impact,2025-09-07 21:38:03,2025-09-07 21:38:03
CEO,New York,NY,USA,Gaming & Entertainment,2025-09-08 14:59:30,2025-09-08 14:59:30
ceo,Kaneohe,HI,USA,Education & EdTech,2025-09-09 10:00:16,2025-09-09 10:00:16
CEO,Waipahu,HI,USA,eCommerce & Retail,2025-09-10 0:54:29,2025-09-10 0:54:30
CEO,Haleiwa,HI,USA,eCommerce & Retail,2025-09-10 13:23:32,2025-09-10 13:23:32
Ceo,Hampton,NJ,USA,AI & Machine Learning,2025-09-11 9:12:53,2025-09-11 9:12:54
CEO,Honolulu,,,Cybersecurity,2025-09-11 13:00:58,2025-09-11 13:00:59
CEO,Seattle,WA,USA,Consulting & Professional Services,2025-09-11 13:19:46,2025-09-11 13:19:46
CEO,Waianae,HI,USA,"Software & Technology, Hardware & IoT, Marketing & AdTech",2025-09-12 7:38:20,2025-09-12 7:38:20
CEO ,,,,Software & Technology,2025-02-23 8:18:56,2025-08-09 14:54:05
CEO ,Honolulu,HI,USA,Other,2025-07-09 17:37:17,2025-08-09 14:53:52
CEO / Founder,,,,AI & Machine Learning,2025-03-11 11:52:32,2025-08-09 14:53:37
CEO & Co-Founder,West Orange,NJ,USA,Education & EdTech,2024-03-20 14:30:10,2025-08-09 14:53:55
CEO & Co-Founder,Honolulu,HI,USA,Software & Technology,2024-09-12 9:56:12,2025-08-20 15:41:04
CEO & Founder,Honolulu,HI,USA,Other,2024-09-05 10:32:54,2025-03-02 10:59:23
CEO & Founder,Honolulu,HI,USA,Energy & Power,2025-08-12 11:53:21,2025-08-12 11:53:21
CEO & Founder ,Honolulu,HI,USA,Software & Technology,2025-03-13 5:47:33,2025-08-09 14:53:58
CEO | Director of Research,,,,,2024-08-22 10:50:30,2025-03-02 20:47:24
CEO | Founder,,,New Zealand,Education & EdTech,2025-06-14 22:09:26,2025-08-09 14:53:53
CEO and Co-Founder,Hilo,HI,USA,Aerospace & Defense,2024-08-19 11:33:19,2025-08-09 14:53:32
CEO and Co-Founder,,,,"AgTech & Food, Ocean & Marine Tech",2024-08-29 4:22:07,2025-08-09 14:53:35
CEO and Co-Founder,Honolulu,HI,USA,AI & Machine Learning,2025-07-20 8:08:21,2025-08-09 14:53:38
CEO and CTO,,,,,2024-09-04 19:47:24,2025-03-02 20:47:22
CEO of NHO with 8(a) firms,Honolulu,HI,USA,Non-Profit & Social Impact,2024-09-01 10:50:41,2025-08-09 14:53:50
"CEO, Co-founder",Kailua,HI,USA,Healthcare & Biotech,2025-08-11 20:07:32,2025-08-11 20:07:32
"CEO, Common Ground Kauai",Other Location,,,Non-Profit & Social Impact,2024-08-04 6:46:10,2025-08-15 18:34:53
"CEO, Engineer",Honolulu,HI,USA,Software & Technology,2024-05-07 18:00:49,2025-08-09 14:54:06
"CEO, Phyer Byrd Ltd -- Choosing to Live Life Graciously",Honolulu,HI,USA,Investment & Venture Capital,2024-09-10 22:43:01,2025-08-09 14:53:38
"CEO, Principal Consultant",Redwood City,CA,USA,Consulting & Professional Services,2024-03-12 12:29:20,2025-08-09 14:53:45
CEO/Co-Founder,Honolulu,HI,USA,Software & Technology,2024-09-10 10:43:44,2025-08-09 14:54:09
CEO/Co-founder,Maui,HI,USA,,2024-09-14 16:51:28,2025-03-02 10:59:23
CEO/ECD,,CA,USA,Software & Technology,2025-02-19 13:24:47,2025-08-09 14:54:08
CEO/founder ,Honolulu,HI,USA,Software & Technology,2025-07-09 17:47:40,2025-08-09 14:54:01
CEO/Founder and Pharmacist,,,,Healthcare & Biotech,2024-09-02 10:39:59,2025-08-09 14:53:37
CEO/Member,Waipahu,HI,USA,"eCommerce & Retail, Education & EdTech, Gaming & Entertainment",2025-08-11 16:01:13,2025-08-11 16:01:14
CFO,Honolulu,HI,USA,Non-Profit & Social Impact,2024-09-10 12:35:16,2025-08-09 14:53:50
CFO,,HI,USA,Government & Public Sector,2024-09-12 16:14:30,2025-08-09 14:54:08
CFO,Honolulu,HI,USA,Non-Profit & Social Impact,2025-08-06 18:56:47,2025-08-09 14:53:47
CFO,Kapolei,HI,USA,Non-Profit & Social Impact,2025-08-10 12:29:57,2025-08-10 12:29:57
CFO/Designer,Honolulu,HI,USA,Other,2024-08-17 6:17:51,2025-03-02 10:59:23
CGO,Honolulu,HI,USA,"Software & Technology, Consulting & Professional Services, Marketing & AdTech",2025-08-10 22:42:25,2025-08-10 22:42:25
Chair,Honolulu,HI,USA,Education & EdTech,2025-08-02 12:50:27,2025-08-09 14:53:59
"Chair & Professor, Learning Design & Technology ",Honolulu,HI,USA,Education & EdTech,2025-08-05 9:26:32,2025-08-09 14:53:58
Chairperson of the Board,New York,NY,USA,Non-Profit & Social Impact,2025-01-06 3:17:39,2025-08-09 14:53:48
Chairperson of the Board,New York,NY,USA,Non-Profit & Social Impact,2025-01-06 3:17:52,2025-08-09 14:53:48
"Chancellor, Windward Community College",Honolulu,HI,USA ,Education & EdTech,2025-01-06 3:18:02,2025-08-09 14:53:54
Change Manager,Honolulu,HI,USA,"Consulting & Professional Services, Manufacturing & Industrial",2025-09-07 14:25:52,2025-09-07 14:25:52
Charter School Governing Board member,Kaneohe,,,Education & EdTech,2025-08-30 19:36:49,2025-08-30 19:36:49
Chef / Entrepreneur,Honolulu,HI,USA,"Travel & Hospitality, Non-Profit & Social Impact",2025-09-05 4:28:30,2025-09-05 4:28:30
Chief Advisor,Honolulu,HI,USA,Real Estate & PropTech,2025-07-14 7:16:20,2025-08-09 14:53:55
Chief Business Officer,San Jose,CA,USA,"AI & Machine Learning, Healthcare & Biotech",2025-08-20 20:00:49,2025-08-20 20:00:49
Chief Executive Dishwasher,Honolulu,HI,USA,Travel & Hospitality,2025-09-05 12:43:46,2025-09-05 12:43:46
Chief Investment Officer,Maui,HI,USA,Investment & Venture Capital,2025-02-20 8:25:28,2025-08-09 14:53:39
Chief Investment Officer,Maui,HI,USA,Investment & Venture Capital,2025-07-01 12:01:36,2025-08-09 14:53:39
Chief Marketing Officer,,HI,USA,Consulting & Professional Services,2024-09-03 18:08:19,2025-08-09 14:53:45
"Chief Medical Director, Co-founder",Honolulu,HI,USA,Healthcare & Biotech,2025-08-11 14:36:52,2025-08-11 20:08:28
Chief Mindfulness Officer,Honolulu,HI,USA,,2024-09-09 13:49:44,2025-03-02 10:59:19
Chief of Staff,Honolulu,HI,USA,Consulting & Professional Services,2024-07-17 16:13:32,2025-08-09 14:53:47
Chief of Staff,Honolulu,HI,USA,Aerospace & Defense,2024-08-22 11:27:29,2025-08-09 14:53:32
Chief of Staff,San Francisco,CA,USA,Bitcoin & Crypto,2024-09-05 11:40:14,2025-08-09 14:53:39
Chief Of Staff,Honolulu,,,"Cybersecurity, Software & Technology",2025-08-23 9:20:04,2025-08-23 9:20:05
Chief of Testing,Honolulu,HI,USA,Software & Technology,2025-08-09 1:28:22,2025-08-09 14:53:57
Chief Officer,Honolulu,HI,USA,Media & Communications,2025-01-06 3:17:44,2025-09-08 19:21:20
Chief Operating Officer,Honolulu,HI,USA,Aerospace & Defense,2025-01-23 12:02:20,2025-08-09 14:53:31
Chief Problem Solver,Honolulu,HI,USA,Consulting & Professional Services,2024-08-19 12:59:16,2025-08-09 14:53:45
Chief Product & Technology Officer,Honolulu,HI,USA,Software & Technology,2024-09-04 16:08:54,2025-08-09 14:53:58
Chief Program Officer,,,,Education & EdTech,2024-08-28 12:35:34,2025-08-09 14:53:56
Chief Resilience Officer,Incline Village,NV,USA,"AI & Machine Learning, Climate Tech & Sustainability, Government & Public Sector",2025-08-14 6:57:56,2025-08-14 6:57:56
Chief Revenue Officer,,HI,USA,Consulting & Professional Services,2024-09-10 22:29:27,2025-08-09 14:53:45
Chief Strategy Officer,Honolulu,HI,USA,,2024-08-01 6:01:49,2025-03-02 10:59:26
Chief Strategy Officer,Honolulu,HI,USA,Healthcare & Biotech,2024-08-20 17:53:14,2025-08-09 14:53:32
Chief Sustainability & Innovation Officer,San Diego,CA,USA,"Government & Public Sector, Climate Tech & Sustainability, Ocean & Marine Tech",2025-08-16 3:50:23,2025-08-16 3:50:23
Chief Sustainability Officer & VP of Climate Impact,,HI,USA,Energy & Climate Tech,2025-01-06 3:17:51,2025-08-09 14:54:01
Chief Technology Officer,Honolulu,HI,USA,Real Estate & PropTech,2024-09-05 20:22:22,2025-08-09 14:53:55
Chiropractor,Kailua,HI,USA,Healthcare & Biotech,2025-09-09 19:28:48,2025-09-09 19:28:48
Cinematographer,Honolulu,HI,USA,Media & Communications,2025-08-07 9:04:55,2025-08-09 14:53:44
CIO,,,,,2024-09-07 12:17:26,2025-03-02 20:47:35
CIO,Honolulu,HI,USA,Healthcare & Biotech,2024-09-15 19:54:55,2025-08-09 14:53:32
Cio,Albany,OR,USA,Fintech & Financial Services,2025-09-07 21:38:48,2025-09-07 21:38:48
Civil Engineer,Honolulu,HI,USA,"""AEC (Architecture, Engineering & Construction)""",2024-09-16 22:20:10,2025-08-09 14:53:30
Civil Engineer,Honolulu,HI,USA,Government & Public Sector,2025-06-25 22:59:19,2025-08-09 14:54:08
Classifier,,,,Aerospace & Defense,2024-09-09 3:39:44,2025-08-09 14:53:32
Client Services & Product Support,Honolulu,HI,USA,Media & Communications,2024-05-07 11:39:23,2025-08-09 14:53:44
Client Solutions Manager of Technology ,San Francisco,CA,USA,Software & Technology,2025-02-19 14:30:13,2025-09-12 14:29:58
Clinical Product Lead,Honolulu,HI,USA,Healthcare & Biotech,2024-07-25 14:20:08,2025-08-09 14:53:34
Cloud Engineer,Honolulu,HI,USA,Fintech & Financial Services,2024-09-11 7:37:24,2025-08-09 14:54:04
Cloud Practitioner,Honolulu,HI,USA,Healthcare & Biotech,2025-09-05 9:14:36,2025-09-05 9:14:37
CMO,Tel Aviv,Tel Aviv,Israel,Consulting & Professional Services,2024-07-09 11:34:31,2025-08-09 14:53:42
CMO,Honolulu,HI,USA,AgTech & Food,2025-06-18 17:35:52,2025-08-09 14:53:34
CMO,Honolulu,HI,USA,"Consulting & Professional Services, Software & Technology, Education & EdTech",2025-06-21 16:42:07,2025-08-16 9:03:09
CMO,Honolulu,Hawaii,United States,Education & EdTech,2025-08-09 20:16:22,2025-08-09 20:16:22
CMO,Honolulu,HI,USA,"Government & Public Sector, Non-Profit & Social Impact, AI & Machine Learning",2025-09-11 20:54:03,2025-09-11 20:54:03
CMO and Co-Founder,Kailua,HI,USA,"Healthcare & Biotech, AI & Machine Learning, AgTech & Food",2025-09-08 13:18:25,2025-09-08 13:18:25
Co Founder,NYC,,,"AI & Machine Learning, Marketing & AdTech, Consulting & Professional Services",2025-08-09 21:25:04,2025-08-09 21:25:05
CO founder,Honolulu,HI,USA,"Non-Profit & Social Impact, AI & Machine Learning, SaaS & Cloud",2025-08-25 21:07:19,2025-08-25 21:07:19
co founder and ceo,Haiku-Pauwela,HI,USA,Other,2025-09-03 13:02:58,2025-09-03 13:02:58
Co Owner,Ewa Beach,HI,USA,"AEC (Architecture, Eng & Construction)",2025-08-14 15:54:33,2025-08-14 15:54:33
Co-CEO,,HI,USA,Non-Profit & Social Impact,2024-09-16 10:49:11,2025-08-09 14:53:49
Co-Founder,Dallas,TX,USA,Consulting & Professional Services,2024-06-14 14:07:44,2025-08-09 14:53:41
Co-founder,,CT,USA,Other,2024-07-11 11:47:22,2025-08-09 14:53:53
Co-Founder,Honolulu,HI,USA,AgTech & Food,2024-08-14 12:56:44,2025-08-09 14:53:35
Co-Founder,Honolulu,HI,USA,Education & EdTech,2024-08-22 11:25:52,2025-08-09 14:53:54
Co-Founder,Honolulu,HI,USA,Education & EdTech,2024-08-22 11:26:50,2025-08-09 14:53:56
Co-founder,Honolulu,HI,USA,Software & Technology,2024-09-06 13:07:26,2025-08-09 14:54:02
Co-Founder,Honolulu,HI,USA,,2024-09-06 23:17:17,2025-03-02 10:59:21
Co-founder,,HI,USA,Consulting & Professional Services,2024-09-09 13:45:32,2025-09-10 5:52:41
Co-founder,,HI,USA,,2024-09-09 15:46:29,2025-08-21 6:50:48
Co-founder,Honolulu,HI,USA,Software & Technology,2024-09-10 17:02:53,2025-08-09 14:54:08
Co-Founder,Honolulu,HI,USA,Software & Technology,2024-09-11 12:19:54,2025-08-09 14:54:06
Co-founder,New Jersey,NJ,USA,Bitcoin & Crypto,2024-09-14 16:15:16,2025-08-09 14:53:39
Co-Founder,Honolulu,HI,USA,Software & Technology,2025-01-06 3:17:55,2025-08-09 14:54:09
Co-Founder,New York,NY,USA,Software & Technology,2025-01-06 3:17:58,2025-08-09 14:54:07
Co-Founder,Chicago,IL,USA,Software & Technology,2025-01-06 3:18:02,2025-08-09 14:54:03
Co-Founder,Honolulu,HI,USA,Software & Technology,2025-06-03 9:28:07,2025-08-09 14:54:01
Co-Founder,Hono,,,Consulting & Professional Services,2025-07-08 20:51:34,2025-08-26 11:02:49
Co-Founder,Honolulu,HI,USA,Marketing & AdTech,2025-07-22 12:27:31,2025-08-09 14:53:42
Co-Founder,Kailua,HI,USA,Aerospace & Defense,2025-08-18 21:36:34,2025-08-18 21:36:34
Co-Founder,Honolulu,HI,USA,Other,2025-08-19 0:01:29,2025-08-19 0:01:29
Co-Founder,Honolulu,HI,USA,Software & Technology,2025-08-25 12:19:19,2025-08-25 12:19:19
Co-founder,Honolulu,HI,USA,"Software & Technology, Bitcoin & Crypto, Consulting & Professional Services",2025-09-10 15:43:59,2025-09-10 15:43:59
Co-Founder / Chief Creative Officer,Dallas,TX,USA,Bitcoin & Crypto,2024-06-14 14:05:48,2025-08-09 14:53:39
Co-Founder / CTO,Kihei,Hawaii,USA,"SaaS & Cloud, Data & Analytics",2025-01-06 3:17:40,2025-08-28 12:36:41
Co-founder & CEO,Honolulu,HI,USA,AI & Machine Learning,2025-01-06 3:17:43,2025-08-09 14:53:38
Co-Founder & CEO,Honolulu,HI,USA,Gaming & Entertainment,2025-07-17 14:15:24,2025-08-09 14:54:07
Co-Founder & CEO,Honolulu,HI,USA,Fintech & Financial Services,2025-07-20 8:17:40,2025-08-09 14:54:04
Co-Founder & CEO,Honolulu,HI,USA,SaaS & Cloud,2025-07-28 20:31:28,2025-08-09 14:53:56
Co-Founder & CEO,Atlanta,GA,USA,Software & Technology,2025-08-11 13:05:27,2025-08-11 13:05:28
Co-founder & CEO/CTO,,,,Software & Technology,2024-08-09 17:56:28,2025-08-09 14:54:05
Co-Founder & Chief Hospitality Officer,Wailea-Makena,HI,USA,Travel & Hospitality,2025-08-26 16:33:14,2025-08-26 16:33:15
Co-founder & COO,Honolulu,HI,USA,Software & Technology,2024-08-09 17:53:18,2025-08-24 8:07:36
Co-Founder & CRO,Pasadena,CA,USA,Gaming & Entertainment,2025-09-03 15:46:23,2025-09-03 15:46:23
Co-Founder & CTO,Los Angeles,CA,USA,Fintech & Financial Services,2025-01-06 3:17:46,2025-08-09 14:54:04
Co-Founder + COO,Honolulu,HI,USA,"AI & Machine Learning, Consulting & Professional Services, SaaS & Cloud",2025-06-09 12:47:21,2025-08-25 9:13:05
Co-Founder and CGO,Honolulu,HI,USA,"Software & Technology, Marketing & AdTech, Cybersecurity",2025-09-09 10:40:59,2025-09-09 10:41:00
Co-founder and CMO,Honolulu,HI,USA,,2024-09-15 22:34:06,2025-03-02 10:59:22
Co-Founder and Co-President,Honolulu,HI,USA,Non-Profit & Social Impact,2025-04-17 8:44:30,2025-08-09 14:53:49
Co-founder and COO,Kamuela,HI,USA,"AgTech & Food, Climate Tech & Sustainability, Ocean & Marine Tech",2025-08-17 17:09:34,2025-08-17 17:09:34
Co-Founder and CTO,Maui,HI,USA,,2024-08-07 14:34:38,2025-03-02 10:59:25
Co-Founder and Executive Recruiter,Honolulu,HI,USA,Consulting & Professional Services,2025-01-06 3:17:55,2025-08-09 14:53:42
Co-Founder and Managing Director,Kailua,HI,USA,Non-Profit & Social Impact,2025-01-06 3:17:58,2025-08-09 14:53:47
Co-founder and VP Strategy,Honolulu,HI,USA,,2024-06-13 18:41:10,2025-03-02 10:59:26
"Co-Founder, CEO",Kaneohe,HI,USA,"Marketing & AdTech, eCommerce & Retail, Climate Tech & Sustainability",2025-08-26 13:44:21,2025-08-26 13:44:21
"Co-Founder, Chief Music Officer and Principal Software Engineer",Honolulu,HI,USA,Education & EdTech,2024-09-12 19:13:45,2025-08-09 14:54:00
"Co-Founder, Executive Director",Honolulu,HI,USA,Non-Profit & Social Impact,2025-01-06 3:17:46,2025-08-09 14:53:48
"Co-Founder, Head of Product",San Francisco,CA,USA,Software & Technology,2025-01-06 3:17:45,2025-08-09 14:54:06
